Assay	CAS	Sample Name	ReplicateSet	Curve Class	CONC0	CONC1	CONC2	CONC3	CONC4	CONC5	CONC6	CONC7	CONC8	CONC9	CONC10	CONC11	CONC12	CONC13	CONC14	RESP0	RESP1	RESP2	RESP3	RESP4	RESP5	RESP6	RESP7	RESP8	RESP9	RESP10	RESP11	RESP12	RESP13	RESP14	mask0	mask1	mask2	mask3	mask4	mask5	mask6	mask7	mask8	mask9	mask10	mask11	mask12	mask13	mask14
tox21-er-bla-agonist	90-05-1	2-Methoxyphenol	2	4	9.9099999999e-10	2.22e-9	4.9599999999e-9	1.11e-8	2.4799999999e-8	5.5399999999e-8	1.24e-7	2.77e-7	6.1899999999e-7	1.3899999999e-6	3.1e-6	6.93e-6	1.55e-5	3.46e-5	7.74e-5	2.46392498	1.75545518	7.57677113	5.8791424	6.0749124	4.43528916	5.15169322	6.792747	6.44850072	5.92390437	6.91611343	3.95509958	6.63741172	5.65117495	8.54523952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49510	NTP Mix17 AR1 8-EQC	3	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.58316739	0.25426454	1.08510741	-0.01270391	0.05980861	2.95782687	2.6757167	-0.49185125	1.80058109	4.62920608	11.51802406	0.0767965	-0.84528678	0.0677643	-0.33389421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49521	NTP Mix101 ER1 10-EQC	3	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	1.37856217	0.12551776	0.16752423	0.23238279	-0.46650718	-0.40606712	-0.33832868	-0.34721836	-0.09679371	-0.19109777	-0.52789513	-0.15339233	-0.1774308	-0.14343772	0.10378307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49548	NTP Mix93 ER AR1 18-EQP	3	2.4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.04172247	0.3137944	-0.2871844	-0.45168542	-0.09569378	-0.25080616	0.16676593	0.06462852	7.48491423	2.89765168	18.59488319	-0.16519174	-0.18185677	1.12552362	27.45408161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49509	NTP Mix16 AR1 8-EQC	3	3	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.1015203	-0.24246978	0.65941671	0.06122199	1.38888425	2.44983747	2.84870598	0.32278206	2.831303	3.54023149	20.20150308	0.72254927	0.27458203	0.50343369	-0.56708952	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
tox21-er-bla-agonist	NOCAS_49524	NTP Mix104 ER1 10-EQC	3	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.15832083	-0.09711931	-1.08728578	-0.38908988	-0.20334928	0.06225212	-0.19058964	0.05265816	-0.25408348	-1.45753075	0.16254064	-0.05899705	-0.2365744	-0.02390629	0.20981466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49534	NTP Mix114 ER1 10-EQC	3	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	1.35010635	-0.25077664	0.65897555	-0.12187772	0.96974846	0.52636613	1.7757648	-0.11784619	1.12593831	1.6790658999999999	4.27637655	1.19275166	2.75707373	6.13282022	24.4095935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49523	NTP Mix103 ER1 10-EQC	3	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.09905894	0.08435119	0.09572813	-0.14153006	-0.03424658	-0.73827959	-0.17867778	-0.17816843	0.20568663	-1.71307182	-0.97734419	2.29559351	0.83363907	3.48026077	1.92244387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49540	NTP Mix85 ER AR1 18-EQC	3	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	2.67628467	1.0022778	1.96089735	0.13468838	0.62057468	0.63196068	0.82158007	-0.41531702	-0.57312273	0.86651195	-2.03885213	1.57145752	7.48907101	24.15605722	57.93744279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	434-07-1	Oxymetholone	1	1.1	9.89e-10	2.21e-9	4.94e-9	1.11e-8	2.47e-8	5.53e-8	1.24e-7	2.76e-7	6.18e-7	1.38e-6	3.0899999999e-6	6.91e-6	1.5399999999e-5	3.45e-5	7.7199999999e-5	-0.18241167	0.19650226	0.72965707	0.09050869	2.4815563	1.18763191	4.82486225	11.43590434	20.96510815	44.36883312	85.59710499	109.68295145	112.44040039	97.44707548	113.02999287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49543	NTP Mix88 ER AR1 18-EQP	1	3	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.14602424	0.52225512	-0.2396808	1.03856592	-0.38421169	0.48808369	-0.10227717	0.73370403	-0.09589212	-0.05197505	-0.02121566	1.0025	1.54028197	2.87074092	25.95270034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49503	NTP Mix10 AR1 8-EQC	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.31864896	0.16172448	0.9704949	-0.25744125	0.05737905	-0.27693458	-0.30817056	-0.34164181	0.14568867	-0.64352422	-0.32553526	0.15015486	0.04580629	-0.21184696	-0.30531726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49523	NTP Mix103 ER1 10-EQC	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.367653	-0.04912556	-0.02025932	-0.31089893	0.01067236	0.84352815	0.31611862	0.33909088	0.51499864	-0.35698654	0.33312769	0.01079274	-0.09128001	-0.0547046	3.60905439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49522	NTP Mix102 ER1 10-EQC	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.05591562	0.04339653	-0.06077796	-0.56977019	0.35255309	1.19094212	0.52995014	2.2981203	0	0.3790232	-0.24258232	0.77505404	0.39398196	0.66346435	-0.0112905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49531	NTP Mix111 ER1 10-EQC	1	3	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.29432741	-0.55703712	0.14181523	-0.62197507	0.21881965	-0.07696748	0.0867183	-0.57300114	0.63980825	0.46593689	-0.48426542	0.04392226	1.60627384	2.856994	17.78140815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49540	NTP Mix85 ER AR1 18-EQC	1	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.53632958	-0.56204126	-0.16207455	0	0.17075774	0.17317683	-0.06151323	-0.69213685	-0.6190819	0.08316008	-0.0225251	2.27037795	7.56540001	18.20209927	61.32388058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49502	NTP Mix9 AR1 8-EQC	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.12355402	0.05786838	1.11051896	0.11315714	0.95586274	-0.22128151	0.09375412	0.11068015	-0.25163999	-0.3368683	-0.16972526	-1.44414293	-0.18040964	-0.63875578	-0.95457862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49508	NTP Mix15 AR1 8-EQC	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.47573868	0.03904939	-0.09116694	-0.04333072	0.80475389	0.31356459	0.66357765	0.1237892	0.57937358	0.35304243	0.10607829	0.02196113	-0.33628807	-0.10940919	1.20033847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49533	NTP Mix113 ER1 10-EQC	1	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.09600614	-0.12772647	-0.09116694	0.41630152	-1.34987389	-0.15393496	0.10252204	2.24040144	-0.03255094	0.11434511	0.31823486	0	3.06911795	6.67263381	36.14716582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	50-02-2	Dexamethasone	1	4	9.93e-10	2.22e-9	4.9599999999e-9	1.11e-8	2.4799999999e-8	5.55e-8	1.24e-7	2.78e-7	6.21e-7	1.3899999999e-6	3.1e-6	6.94e-6	1.55e-5	3.47e-5	7.7599999999e-5	0.29931904	0	0.12960445	3.25138252	-0.48703993	0.78123959	0.04100882	1.43245651	0.54970506	0.02162776	0.05303914	0.07316222	-0.01061233	-0.32138484	0.0671407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	143-50-0	Kepone	3	1.2	9.6699999999e-10	2.16e-9	4.84e-9	1.08e-8	2.4199999999e-8	5.41e-8	1.2099999999e-7	2.7e-7	6.0499999999e-7	1.35e-6	3.02e-6	6.76e-6	1.51e-5	3.3799999999e-5	7.56e-5	0.04010142	1.25254145	-0.31835456	-0.06595908	-0.83244669	-0.15526096	0.08338297	0.05938948	3.06130022	4.36121451	10.26403556	12.24638071	24.5894764	24.13856265	19.41145589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-er-bla-agonist	434-07-1	Oxymetholone	3	1.1	9.89e-10	2.21e-9	4.94e-9	1.11e-8	2.47e-8	5.53e-8	1.24e-7	2.76e-7	6.18e-7	1.38e-6	3.0899999999e-6	6.91e-6	1.5399999999e-5	3.45e-5	7.7199999999e-5	-0.77148426	0.02014022	0.17862723	-0.40687683	1.09964551	2.66261963	4.57366741	16.30810399	37.4936674	72.95379518	84.30395436	105.8528106	108.74152224	88.70350632	97.26205751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	71-58-9	Medroxyprogesterone acetate	3	4	9.8e-10	2.19e-9	4.8999999999e-9	1.1e-8	2.45e-8	5.48e-8	1.23e-7	2.74e-7	6.13e-7	1.37e-6	3.06e-6	6.85e-6	1.53e-5	3.4299999999e-5	7.6599999999e-5	-0.00116613	0.27954697	0.2867428	1.55014727	1.26738076	0.58413254	-0.0734293	10.59217356	0.1814882	0.28164152	-5.73684039	-1.42103578	-1.96785343	-2.6185405	-1.94406914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	143-50-0	Kepone	2	2.2	9.6699999999e-10	2.16e-9	4.84e-9	1.08e-8	2.4199999999e-8	5.41e-8	1.2099999999e-7	2.7e-7	6.0499999999e-7	1.35e-6	3.02e-6	6.76e-6	1.51e-5	3.3799999999e-5	7.56e-5	-0.47560976	-1.07706572	-0.99797881	-0.27690371	0.18637309	-0.43389484	0.25693542	-0.18471362	0.50424302	3.1955367	8.64336264	18.04788068	24.04817049	30.42777911	17.27071915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-er-bla-agonist	50-02-2	Dexamethasone	3	4	9.93e-10	2.22e-9	4.9599999999e-9	1.11e-8	2.4799999999e-8	5.55e-8	1.24e-7	2.78e-7	6.21e-7	1.3899999999e-6	3.1e-6	6.94e-6	1.55e-5	3.47e-5	7.7599999999e-5	2.32788509	3.25091	-0.04786407	1.12648463	0.94497608	4.20398901	1.48898154	2.68440432	2.87961283	3.9619847	13.30332583	-0.44837758	-1.36030282	-0.81281377	-0.06993822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	50-02-2	Dexamethasone	3	4	9.93e-10	2.22e-9	4.9599999999e-9	1.11e-8	2.4799999999e-8	5.55e-8	1.24e-7	2.78e-7	6.21e-7	1.3899999999e-6	3.1e-6	6.94e-6	1.55e-5	3.47e-5	7.7599999999e-5	0.97621527	2.15793018	0.24679648	0.34002358	0.56964705	0.46115581	0.0238237	0.03563369	2.60973944	3.51541979	12.76442421	-1.46861635	-0.75052301	-0.31534884	-1.34683032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	71-58-9	Medroxyprogesterone acetate	2	4	9.8e-10	2.19e-9	4.8999999999e-9	1.1e-8	2.45e-8	5.48e-8	1.23e-7	2.74e-7	6.13e-7	1.37e-6	3.06e-6	6.85e-6	1.53e-5	3.4299999999e-5	7.6599999999e-5	-0.99014929	-1.15346982	1.14154108	0.26073714	0	0.1020929	0.98619629	0.66465924	1.15672612	0.33586758	-0.93338465	-1.22024493	-5.56227684	-3.81451372	-1.50154738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-er-bla-agonist	NOCAS_49498	NTP Mix5 AR1 8-EQC	2	2.4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.82220935	-0.63523287	-0.26356775	-0.15960158	-0.58792237	-0.30820812	-0.86097878	-0.2862833	-0.89628446	-0.21003212	-0.30858935	0.0600168	6.07319386	3.90338111	14.88994205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49562	NTP Mix30 AR2 7-EQP	2	3	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.31306394	2.14308253	-0.55691963	1.22098877	-0.1417601	0.35566948	-0.30502096	-0.01095765	1.04835622	0.64486334	0.6782386	3.55892168	19.52756846	9.97239225	21.0592777	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
tox21-er-bla-agonist	NOCAS_49550	NTP Mix95 ER AR1 18-EQP	2	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.20762177	-0.29318635	-0.61447745	-0.15103839	1.12437659	0.12960853	1.21389307	1.2963097	2.34448685	1.71046872	5.89695902	7.94177909	25.6611557	21.52176267	44.72976886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49525	NTP Mix105 ER1 10-EQC	2	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.37827836	-1.20250956	0.22460511	-0.64964092	-0.4647325	-0.65646907	-0.44198251	-0.90559215	-0.98277305	-1.0977333	-0.99973516	-0.93898462	0.57933849	-1.46216015	-3.05277315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49553	NTP Mix23 AR2 2-EQP	2	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.02375141	0.98259663	-0.28902637	2.20356998	2.16883667	2.2221478	3.1890981	1.86743405	1.68468472	3.63232024	2.43583234	4.48785111	13.02557738	3.92528709	4.83421748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	52806-53-8	Hydroxyflutamide	2	4	9.9799999999e-10	2.23e-9	4.9899999999e-9	1.12e-8	2.4899999999e-8	5.58e-8	1.25e-7	2.79e-7	6.24e-7	1.3899999999e-6	3.1199999999e-6	6.9699999999e-6	1.56e-5	3.4899999999e-5	7.8e-5	-0.91106698	-2.16032829	-0.81925803	0.68552698	0.10109083	-0.07699907	-0.07388253	1.08359291	0.95449271	-0.7934279	0.61960528	-1.58816339	3.1647736	2.52118234	-0.99041541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-er-bla-agonist	57-83-0	Progesterone	2	2.4	9.76e-10	2.18e-9	4.88e-9	1.09e-8	2.44e-8	5.46e-8	1.2199999999e-7	2.73e-7	6.1e-7	1.36e-6	3.0499999999e-6	6.82e-6	1.53e-5	3.41e-5	7.63e-5	-0.96662202	-2.85672004	0	0.23906802	-0.92942721	0.35864971	-0.70414233	-0.66088785	0.09600941	0.14632826	0.551924	1.37564504	0.16284045	3.89974784	11.6079016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	34256-82-1	Acetochlor	3	4	9.3599999999e-10	2.0899999999e-9	4.6799999999e-9	1.05e-8	2.34e-8	5.23e-8	1.17e-7	2.61e-7	5.8499999999e-7	1.31e-6	2.92e-6	6.54e-6	1.4599999999e-5	3.27e-5	7.3099999999e-5	0.60130812	-0.06275888	0.75290285	0.82470774	2.04441677	1.24069702	0.41492952	0.68628743	0.94531321	0.64801633	-5.94223898	-0.44069988	-0.01182872	-0.67057682	0.15153281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-er-bla-agonist	84852-15-3	4-Nonylphenol, branched	1	1.2	9.95e-10	2.23e-9	4.98e-9	1.11e-8	2.4899999999e-8	5.5599999999e-8	1.24e-7	2.78e-7	6.2199999999e-7	1.3899999999e-6	3.11e-6	6.9499999999e-6	1.55e-5	3.48e-5	7.77e-5	-0.15360983	0.27770599	2.23135287	0.94453169	0.17014983	0.4670866	0.15040258	0.55047469	5.24367851	12.74547206	27.27011894	53.60508132	69.25360682	77.44754242	72.19875108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	71-58-9	Medroxyprogesterone acetate	1	4	9.8e-10	2.19e-9	4.8999999999e-9	1.1e-8	2.45e-8	5.48e-8	1.23e-7	2.74e-7	6.13e-7	1.37e-6	3.06e-6	6.85e-6	1.53e-5	3.4299999999e-5	7.6599999999e-5	0.2330989	-0.5990644	0.06066128	0.17979267	-0.67699632	-0.7182154	-0.94977279	-0.6980332	-0.59392887	-0.56361638	-2.28719224	-2.30161828	-1.72557622	-2.38196982	-2.79804716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	34256-82-1	Acetochlor	2	4	9.3599999999e-10	2.0899999999e-9	4.6799999999e-9	1.05e-8	2.34e-8	5.23e-8	1.17e-7	2.61e-7	5.8499999999e-7	1.31e-6	2.92e-6	6.54e-6	1.4599999999e-5	3.27e-5	7.3099999999e-5	-0.49560499	-1.50096387	-0.07188211	-0.42980966	-0.5781475	-0.19609305	-0.39154326	-0.24857863	-0.99344824	-1.1100951	1.06558951	-0.8567788	-0.97354222	-3.10413513	-3.24917471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	34256-82-1	Acetochlor	2	4	9.3599999999e-10	2.0899999999e-9	4.6799999999e-9	1.05e-8	2.34e-8	5.23e-8	1.17e-7	2.61e-7	5.8499999999e-7	1.31e-6	2.92e-6	6.54e-6	1.4599999999e-5	3.27e-5	7.3099999999e-5	0.10439134	-0.85956247	1.33192452	0.49372962	-0.03198756	0.64461221	0.82214807	0.75919986	0.79621816	0.71456931	-0.5376014	-2.2660236	-1.75085207	-2.68758182	1.19759954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-er-bla-agonist	NOCAS_49545	NTP Mix90 ER AR1 18-EQP	3	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.08667657	0.01255178	-0.04786407	0.18816332	-0.08373206	-0.0238863	1.47703099	0.13065685	3.43699549	3.22022663	25.84595526	36.24269604	-0.25528261	0.37054745	15.13360239	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
tox21-er-bla-agonist	NOCAS_49520	NTP Mix100 ER1 10-EQC	3	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.04952947	0.16447541	-0.19145626	-0.22913888	-0.77240056	0.06573717	-1.02877611	0.02109683	-0.03792331	-1.21078839	-4.92264267	-0.29371995	-0.8163819	-0.52040656	-0.80752863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49538	NTP Mix83 ER AR1 18-EQC	3	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.75848525	0.02555385	-0.03804162	1.86651687	0.7275945	0.71483419	1.11849134	1.55535877	0.52795748	5.2987855	7.85319169	-0.18810182	0.780886	0.47620102	6.81044062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49508	NTP Mix15 AR1 8-EQC	3	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.34768328	0.09019469	0.41645676	0.08558402	-0.02631162	2.73244474	0.80721882	-0.33563986	2.06767727	3.9256159	16.04345343	0	-0.52391588	-0.21761339	0.27492189	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
tox21-er-bla-agonist	NOCAS_49562	NTP Mix30 AR2 7-EQP	3	3	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.04318393	-0.01255178	0.71650403	-0.11471874	-0.06121834	0.7870425	0.94017518	-0.05938948	0.94081653	1.20397816	19.359976670000002	-0.79018476	-0.30749342	-0.0132685	6.97245853	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
tox21-er-bla-agonist	NOCAS_49549	NTP Mix94 ER AR1 18-EQP	3	1.4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.13620604	-0.04571454	-0.31005431	-0.52350273	-0.17820484	0.0716589	1.0751329	0.03563369	2.51277024	3.70225943	21.12397477	-0.02359882	-0.02934408	1.20880592	18.28970751	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
tox21-er-bla-agonist	NOCAS_49544	NTP Mix89 ER AR1 18-EQP	3	3	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.02476473	-0.33926227	-0.09249378	-0.33059875	-0.02392344	-0.16720411	1.24472104	1.77735868	4.31612693	2.18176862	16.91865143	7.07924468	-0.45135821	-0.05976572	11.96618648	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
tox21-er-bla-agonist	NOCAS_49550	NTP Mix95 ER AR1 18-EQP	3	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.6964835	-0.40248232	-0.40616359	-0.28762135	0.0366692	-0.0955452	0.08338297	1.9507707	2.50202145	4.13876638	19.46766032	2.05777687	2.78372532	8.14108076	32.06313055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	85-68-7	Benzyl butyl phthalate	1	1.2	9.79e-10	2.19e-9	4.8999999999e-9	1.09e-8	2.45e-8	5.4699999999e-8	1.2199999999e-7	2.74e-7	6.1199999999e-7	1.37e-6	3.06e-6	6.84e-6	1.53e-5	3.42e-5	7.65e-5	-0.24605512	-0.01965023	0.5267423	0.57625026	0.12350603	-0.13888367	0.50235801	0.53953102	0.56994819	0.18059539	0.16972526	1.07484479	5.85913485	25.61921024	33.62408665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
